gen,eval,o3d_fitness_mean,o3d_fitness_max,o3d_rmse_mean,o3d_rmse_min,o3d_mae_mean,o3d_mae_min
94,30,0.002,0.07,9666.765,2.963,9667.037,11.1
95,30,0.002,0.07,9666.765,2.963,9667.037,11.1
96,30,0.002,0.07,9666.765,2.963,9667.037,11.1
97,30,0.002,0.07,9666.765,2.963,9667.037,11.1
98,30,0.002,0.07,9666.765,2.963,9667.037,11.1
99,30,0.002,0.07,9666.765,2.963,9667.037,11.1
100,30,0.002,0.07,9666.765,2.963,9667.037,11.1
101,30,0.002,0.07,9666.765,2.963,9667.037,11.1
102,30,0.002,0.07,9666.765,2.963,9667.037,11.1
103,30,0.002,0.07,9666.765,2.963,9667.037,11.1
104,30,0.002,0.07,9666.765,2.963,9667.037,11.1
105,30,0.002,0.07,9666.765,2.963,9667.037,11.1
106,30,0.002,0.07,9666.765,2.963,9667.037,11.1
107,30,0.002,0.07,9666.765,2.963,9667.037,11.1
108,30,0.002,0.07,9666.765,2.963,9667.037,11.1
109,30,0.002,0.07,9666.765,2.963,9667.037,11.1
110,30,0.002,0.07,9666.765,2.963,9667.037,11.1
111,30,0.002,0.07,9666.765,2.963,9667.037,11.1
112,30,0.002,0.07,9666.765,2.963,9667.037,11.1
113,30,0.002,0.07,9666.765,2.963,9667.037,11.1
114,30,0.002,0.07,9666.765,2.963,9667.037,11.1
115,30,0.002,0.07,9666.765,2.963,9667.037,11.1
116,30,0.002,0.07,9666.765,2.963,9667.037,11.1
117,30,0.002,0.07,9666.765,2.963,9667.037,11.1
118,30,0.002,0.07,9666.765,2.963,9667.037,11.1
119,30,0.002,0.07,9666.765,2.963,9667.037,11.1
120,30,0.002,0.07,9666.765,2.963,9667.037,11.1
121,30,0.002,0.07,9666.765,2.963,9667.037,11.1
122,30,0.002,0.07,9666.765,2.963,9667.037,11.1
123,30,0.002,0.07,9666.765,2.963,9667.037,11.1
124,30,0.002,0.07,9666.765,2.963,9667.037,11.1
125,30,0.002,0.07,9666.765,2.963,9667.037,11.1
126,30,0.002,0.07,9666.765,2.963,9667.037,11.1
127,30,0.002,0.07,9666.765,2.963,9667.037,11.1
128,30,0.002,0.07,9666.765,2.963,9667.037,11.1
129,30,0.002,0.07,9666.765,2.963,9667.037,11.1
130,30,0.002,0.07,9666.765,2.963,9667.037,11.1
131,30,0.002,0.07,9666.765,2.963,9667.037,11.1
132,30,0.002,0.07,9666.765,2.963,9667.037,11.1
133,30,0.002,0.07,9666.765,2.963,9667.037,11.1
134,30,0.002,0.07,9666.765,2.963,9667.037,11.1
135,30,0.002,0.07,9666.765,2.963,9667.037,11.1
136,30,0.002,0.07,9666.765,2.963,9667.037,11.1
137,30,0.002,0.07,9666.765,2.963,9667.037,11.1
138,30,0.002,0.07,9666.765,2.963,9667.037,11.1
139,30,0.002,0.07,9666.765,2.963,9667.037,11.1
140,30,0.002,0.07,9666.765,2.963,9667.037,11.1
141,30,0.002,0.07,9666.765,2.963,9667.037,11.1
142,30,0.002,0.07,9666.765,2.963,9667.037,11.1
143,30,0.002,0.07,9666.765,2.963,9667.037,11.1
144,30,0.002,0.07,9666.765,2.963,9667.037,11.1
145,30,0.002,0.07,9666.765,2.963,9667.037,11.1
146,30,0.002,0.07,9666.765,2.963,9667.037,11.1
147,30,0.002,0.07,9666.765,2.963,9667.037,11.1
148,30,0.002,0.07,9666.765,2.963,9667.037,11.1
149,30,0.002,0.07,9666.765,2.963,9667.037,11.1
150,30,0.002,0.07,9666.765,2.963,9667.037,11.1
151,30,0.002,0.07,9666.765,2.963,9667.037,11.1
152,30,0.002,0.07,9666.765,2.963,9667.037,11.1
153,30,0.002,0.07,9666.765,2.963,9667.037,11.1
154,30,0.002,0.07,9666.765,2.963,9667.037,11.1
155,30,0.002,0.07,9666.765,2.963,9667.037,11.1
156,30,0.002,0.07,9666.765,2.963,9667.037,11.1
157,30,0.002,0.07,9666.765,2.963,9667.037,11.1
158,30,0.002,0.07,9666.765,2.963,9667.037,11.1
159,30,0.002,0.07,9666.765,2.963,9667.037,11.1
160,30,0.002,0.07,9666.765,2.963,9667.037,11.1
161,30,0.002,0.07,9666.765,2.963,9667.037,11.1
162,30,0.002,0.07,9666.765,2.963,9667.037,11.1
163,30,0.002,0.07,9666.765,2.963,9667.037,11.1
164,30,0.002,0.07,9666.765,2.963,9667.037,11.1
165,30,0.002,0.07,9666.765,2.963,9667.037,11.1
166,30,0.002,0.07,9666.765,2.963,9667.037,11.1
167,30,0.002,0.07,9666.765,2.963,9667.037,11.1
168,30,0.002,0.07,9666.765,2.963,9667.037,11.1
169,30,0.002,0.07,9666.765,2.963,9667.037,11.1
170,30,0.002,0.07,9666.765,2.963,9667.037,11.1
171,30,0.002,0.07,9666.765,2.963,9667.037,11.1
172,30,0.002,0.07,9666.765,2.963,9667.037,11.1
173,30,0.002,0.07,9666.765,2.963,9667.037,11.1
174,30,0.002,0.07,9666.765,2.963,9667.037,11.1
175,30,0.002,0.07,9666.765,2.963,9667.037,11.1
176,30,0.002,0.07,9666.765,2.963,9667.037,11.1
177,30,0.002,0.07,9666.765,2.963,9667.037,11.1
178,30,0.002,0.07,9666.765,2.963,9667.037,11.1
179,30,0.002,0.07,9666.765,2.963,9667.037,11.1
180,30,0.002,0.07,9666.765,2.963,9667.037,11.1
181,30,0.002,0.07,9666.765,2.963,9667.037,11.1
182,30,0.002,0.07,9666.765,2.963,9667.037,11.1
183,30,0.002,0.07,9666.765,2.963,9667.037,11.1
184,30,0.002,0.07,9666.765,2.963,9667.037,11.1
185,30,0.002,0.07,9666.765,2.963,9667.037,11.1
186,30,0.002,0.07,9666.765,2.963,9667.037,11.1
187,30,0.002,0.07,9666.765,2.963,9667.037,11.1
188,30,0.002,0.07,9666.765,2.963,9667.037,11.1
189,30,0.002,0.07,9666.765,2.963,9667.037,11.1
190,30,0.002,0.07,9666.765,2.963,9667.037,11.1
191,30,0.002,0.07,9666.765,2.963,9667.037,11.1
192,30,0.002,0.07,9666.765,2.963,9667.037,11.1
193,30,0.002,0.07,9666.765,2.963,9667.037,11.1
194,30,0.002,0.07,9666.765,2.963,9667.037,11.1
195,30,0.002,0.07,9666.765,2.963,9667.037,11.1
196,30,0.002,0.07,9666.765,2.963,9667.037,11.1
197,30,0.002,0.07,9666.765,2.963,9667.037,11.1
198,30,0.002,0.07,9666.765,2.963,9667.037,11.1
199,30,0.002,0.07,9666.765,2.963,9667.037,11.1
200,30,0.002,0.07,9666.765,2.963,9667.037,11.1
201,30,0.002,0.07,9666.765,2.963,9667.037,11.1
202,30,0.002,0.07,9666.765,2.963,9667.037,11.1
203,30,0.002,0.07,9666.765,2.963,9667.037,11.1
204,30,0.002,0.07,9666.765,2.963,9667.037,11.1
205,30,0.002,0.07,9666.765,2.963,9667.037,11.1
206,30,0.002,0.07,9666.765,2.963,9667.037,11.1
207,30,0.002,0.07,9666.765,2.963,9667.037,11.1
208,30,0.002,0.07,9666.765,2.963,9667.037,11.1
209,30,0.002,0.07,9666.765,2.963,9667.037,11.1
210,30,0.002,0.07,9666.765,2.963,9667.037,11.1
211,30,0.002,0.07,9666.765,2.963,9667.037,11.1
212,30,0.002,0.07,9666.765,2.963,9667.037,11.1
213,30,0.002,0.07,9666.765,2.963,9667.037,11.1
214,30,0.002,0.07,9666.765,2.963,9667.037,11.1
215,30,0.002,0.07,9666.765,2.963,9667.037,11.1
216,30,0.002,0.07,9666.765,2.963,9667.037,11.1
217,30,0.002,0.07,9666.765,2.963,9667.037,11.1
218,30,0.002,0.07,9666.765,2.963,9667.037,11.1
219,30,0.002,0.07,9666.765,2.963,9667.037,11.1
220,30,0.002,0.07,9666.765,2.963,9667.037,11.1
221,30,0.002,0.07,9666.765,2.963,9667.037,11.1
222,30,0.002,0.07,9666.765,2.963,9667.037,11.1
223,30,0.002,0.07,9666.765,2.963,9667.037,11.1
224,30,0.002,0.07,9666.765,2.963,9667.037,11.1
225,30,0.002,0.07,9666.765,2.963,9667.037,11.1
226,30,0.002,0.07,9666.765,2.963,9667.037,11.1
227,30,0.002,0.07,9666.765,2.963,9667.037,11.1
228,30,0.002,0.07,9666.765,2.963,9667.037,11.1
229,30,0.002,0.07,9666.765,2.963,9667.037,11.1
230,30,0.002,0.07,9666.765,2.963,9667.037,11.1
231,30,0.002,0.07,9666.765,2.963,9667.037,11.1
232,30,0.002,0.07,9666.765,2.963,9667.037,11.1
233,30,0.002,0.07,9666.765,2.963,9667.037,11.1
234,30,0.002,0.07,9666.765,2.963,9667.037,11.1
235,30,0.002,0.07,9666.765,2.963,9667.037,11.1
236,30,0.002,0.07,9666.765,2.963,9667.037,11.1
237,30,0.002,0.07,9666.765,2.963,9667.037,11.1
238,30,0.002,0.07,9666.765,2.963,9667.037,11.1
239,30,0.002,0.07,9666.765,2.963,9667.037,11.1
240,30,0.002,0.07,9666.765,2.963,9667.037,11.1
241,30,0.002,0.07,9666.765,2.963,9667.037,11.1
242,30,0.002,0.07,9666.765,2.963,9667.037,11.1
243,30,0.002,0.07,9666.765,2.963,9667.037,11.1
244,30,0.002,0.07,9666.765,2.963,9667.037,11.1
245,30,0.002,0.07,9666.765,2.963,9667.037,11.1
246,30,0.002,0.07,9666.765,2.963,9667.037,11.1
247,30,0.002,0.07,9666.765,2.963,9667.037,11.1
248,30,0.002,0.07,9666.765,2.963,9667.037,11.1
249,30,0.002,0.07,9666.765,2.963,9667.037,11.1
250,30,0.002,0.07,9666.765,2.963,9667.037,11.1
251,30,0.014,0.347,9333.533,2.963,9334.079,11.1
252,30,0.014,0.347,9333.533,2.963,9334.079,11.1
253,30,0.014,0.347,9333.533,2.963,9334.079,11.1
254,30,0.014,0.347,9333.533,2.963,9334.079,11.1
255,30,0.014,0.347,9333.533,2.963,9334.079,11.1
256,30,0.014,0.347,9333.533,2.963,9334.079,11.1
257,30,0.014,0.347,9333.533,2.963,9334.079,11.1
258,30,0.014,0.347,9333.533,2.963,9334.079,11.1
259,30,0.014,0.347,9333.533,2.963,9334.079,11.1
260,30,0.014,0.347,9333.533,2.963,9334.079,11.1
261,30,0.014,0.347,9333.533,2.963,9334.079,11.1
262,30,0.014,0.347,9333.533,2.963,9334.079,11.1
263,30,0.014,0.347,9333.533,2.963,9334.079,11.1
264,30,0.014,0.347,9333.533,2.963,9334.079,11.1
265,30,0.014,0.347,9333.533,2.963,9334.079,11.1
266,30,0.014,0.347,9333.533,2.963,9334.079,11.1
267,30,0.014,0.347,9333.533,2.963,9334.079,11.1
268,30,0.014,0.347,9333.533,2.963,9334.079,11.1
269,30,0.014,0.347,9333.533,2.963,9334.079,11.1
270,30,0.014,0.347,9333.533,2.963,9334.079,11.1
271,30,0.014,0.347,9333.533,2.963,9334.079,11.1
272,30,0.014,0.347,9333.533,2.963,9334.079,11.1
273,30,0.014,0.347,9333.533,2.963,9334.079,11.1
274,30,0.014,0.347,9333.533,2.963,9334.079,11.1
275,30,0.014,0.347,9333.533,2.963,9334.079,11.1
276,30,0.014,0.347,9333.533,2.963,9334.079,11.1
277,30,0.014,0.347,9333.533,2.963,9334.079,11.1
278,30,0.014,0.347,9333.533,2.963,9334.079,11.1
279,30,0.014,0.347,9333.533,2.963,9334.079,11.1
280,30,0.014,0.347,9333.533,2.963,9334.079,11.1
281,30,0.014,0.347,9333.533,2.963,9334.079,11.1
282,30,0.014,0.347,9333.533,2.963,9334.079,11.1
283,30,0.014,0.347,9333.533,2.963,9334.079,11.1
284,30,0.014,0.347,9333.533,2.963,9334.079,11.1
285,30,0.014,0.347,9333.533,2.963,9334.079,11.1
286,30,0.014,0.347,9333.533,2.963,9334.079,11.1
287,30,0.014,0.347,9333.533,2.963,9334.079,11.1
288,30,0.014,0.347,9333.533,2.963,9334.079,11.1
289,30,0.014,0.347,9333.533,2.963,9334.079,11.1
290,30,0.014,0.347,9333.533,2.963,9334.079,11.1
291,30,0.014,0.347,9333.533,2.963,9334.079,11.1
292,30,0.014,0.347,9333.533,2.963,9334.079,11.1
293,30,0.014,0.347,9333.533,2.963,9334.079,11.1
294,30,0.014,0.347,9333.533,2.963,9334.079,11.1
295,30,0.014,0.347,9333.533,2.963,9334.079,11.1
296,30,0.014,0.347,9333.533,2.963,9334.079,11.1
297,30,0.014,0.347,9333.533,2.963,9334.079,11.1
298,30,0.014,0.347,9333.533,2.963,9334.079,11.1
299,30,0.014,0.347,9333.533,2.963,9334.079,11.1
300,30,0.014,0.347,9333.533,2.963,9334.079,11.1
301,30,0.014,0.347,9333.533,2.963,9334.079,11.1
302,30,0.014,0.347,9333.533,2.963,9334.079,11.1
303,30,0.014,0.347,9333.533,2.963,9334.079,11.1
304,30,0.014,0.347,9333.533,2.963,9334.079,11.1
305,30,0.014,0.347,9333.533,2.963,9334.079,11.1
306,30,0.014,0.347,9333.533,2.963,9334.079,11.1
307,30,0.014,0.347,9333.533,2.963,9334.079,11.1
308,30,0.014,0.347,9333.533,2.963,9334.079,11.1
309,30,0.014,0.347,9333.533,2.963,9334.079,11.1
310,30,0.014,0.347,9333.533,2.963,9334.079,11.1
311,30,0.014,0.347,9333.533,2.963,9334.079,11.1
312,30,0.014,0.347,9333.533,2.963,9334.079,11.1
313,30,0.014,0.347,9333.533,2.963,9334.079,11.1
314,30,0.014,0.347,9333.533,2.963,9334.079,11.1
315,30,0.014,0.347,9333.533,2.963,9334.079,11.1
316,30,0.014,0.347,9333.533,2.963,9334.079,11.1
317,30,0.014,0.347,9333.533,2.963,9334.079,11.1
318,30,0.014,0.347,9333.533,2.963,9334.079,11.1
319,30,0.014,0.347,9333.533,2.963,9334.079,11.1
320,30,0.014,0.347,9333.533,2.963,9334.079,11.1
321,30,0.014,0.347,9333.533,2.963,9334.079,11.1
322,30,0.014,0.347,9333.533,2.963,9334.079,11.1
323,30,0.014,0.347,9333.533,2.963,9334.079,11.1
324,30,0.014,0.347,9333.533,2.963,9334.079,11.1
325,30,0.014,0.347,9333.533,2.963,9334.079,11.1
326,30,0.014,0.347,9333.533,2.963,9334.079,11.1
327,30,0.014,0.347,9333.533,2.963,9334.079,11.1
328,30,0.014,0.347,9333.533,2.963,9334.079,11.1
329,30,0.014,0.347,9333.533,2.963,9334.079,11.1
330,30,0.014,0.347,9333.533,2.963,9334.079,11.1
331,30,0.014,0.347,9333.533,2.963,9334.079,11.1
332,30,0.014,0.347,9333.533,2.963,9334.079,11.1
333,30,0.014,0.347,9333.533,2.963,9334.079,11.1
334,30,0.014,0.347,9333.533,2.963,9334.079,11.1
335,30,0.014,0.347,9333.533,2.963,9334.079,11.1
336,30,0.014,0.347,9333.533,2.963,9334.079,11.1
337,30,0.014,0.347,9333.533,2.963,9334.079,11.1
338,30,0.014,0.347,9333.533,2.963,9334.079,11.1
339,30,0.014,0.347,9333.533,2.963,9334.079,11.1
340,30,0.014,0.347,9333.533,2.963,9334.079,11.1
341,30,0.014,0.347,9333.533,2.963,9334.079,11.1
342,30,0.014,0.347,9333.533,2.963,9334.079,11.1
343,30,0.014,0.347,9333.533,2.963,9334.079,11.1
344,30,0.014,0.347,9333.533,2.963,9334.079,11.1
345,30,0.014,0.347,9333.533,2.963,9334.079,11.1
346,30,0.014,0.347,9333.533,2.963,9334.079,11.1
347,30,0.014,0.347,9333.533,2.963,9334.079,11.1
348,30,0.014,0.347,9333.533,2.963,9334.079,11.1
349,30,0.014,0.347,9333.533,2.963,9334.079,11.1
350,30,0.014,0.347,9333.533,2.963,9334.079,11.1
351,30,0.014,0.347,9333.533,2.963,9334.079,11.1
352,30,0.014,0.347,9333.533,2.963,9334.079,11.1
353,30,0.014,0.347,9333.533,2.963,9334.079,11.1
354,30,0.014,0.347,9333.533,2.963,9334.079,11.1
355,30,0.014,0.347,9333.533,2.963,9334.079,11.1
356,30,0.014,0.347,9333.533,2.963,9334.079,11.1
357,30,0.014,0.347,9333.533,2.963,9334.079,11.1
358,30,0.014,0.347,9333.533,2.963,9334.079,11.1
359,30,0.014,0.347,9333.533,2.963,9334.079,11.1
360,30,0.014,0.347,9333.533,2.963,9334.079,11.1
361,30,0.014,0.347,9333.533,2.963,9334.079,11.1
362,30,0.014,0.347,9333.533,2.963,9334.079,11.1
363,30,0.014,0.347,9333.533,2.963,9334.079,11.1
364,30,0.014,0.347,9333.533,2.963,9334.079,11.1
365,30,0.014,0.347,9333.533,2.963,9334.079,11.1
366,30,0.014,0.347,9333.533,2.963,9334.079,11.1
367,30,0.014,0.347,9333.533,2.963,9334.079,11.1
368,30,0.014,0.347,9333.533,2.963,9334.079,11.1
369,30,0.014,0.347,9333.533,2.963,9334.079,11.1
370,30,0.014,0.347,9333.533,2.963,9334.079,11.1
371,30,0.014,0.347,9333.533,2.963,9334.079,11.1
372,30,0.014,0.347,9333.533,2.963,9334.079,11.1
373,30,0.014,0.347,9333.533,2.963,9334.079,11.1
374,30,0.014,0.347,9333.533,2.963,9334.079,11.1
375,30,0.014,0.347,9333.533,2.963,9334.079,11.1
376,30,0.014,0.347,9333.533,2.963,9334.079,11.1
377,30,0.014,0.347,9333.533,2.963,9334.079,11.1
378,30,0.014,0.347,9333.533,2.963,9334.079,11.1
379,30,0.014,0.347,9333.533,2.963,9334.079,11.1
380,30,0.014,0.347,9333.533,2.963,9334.079,11.1
381,30,0.014,0.347,9333.533,2.963,9334.079,11.1
382,30,0.014,0.347,9333.533,2.963,9334.079,11.1
383,30,0.014,0.347,9333.533,2.963,9334.079,11.1
384,30,0.014,0.347,9333.533,2.963,9334.079,11.1
385,30,0.014,0.347,9333.533,2.963,9334.079,11.1
386,30,0.014,0.347,9333.533,2.963,9334.079,11.1
387,30,0.014,0.347,9333.533,2.963,9334.079,11.1
388,30,0.014,0.347,9333.533,2.963,9334.079,11.1
389,30,0.014,0.347,9333.533,2.963,9334.079,11.1
390,30,0.014,0.347,9333.533,2.963,9334.079,11.1
391,30,0.014,0.347,9333.533,2.963,9334.079,11.1
392,30,0.014,0.347,9333.533,2.963,9334.079,11.1
393,30,0.014,0.347,9333.533,2.963,9334.079,11.1
394,30,0.014,0.347,9333.533,2.963,9334.079,11.1
395,30,0.014,0.347,9333.533,2.963,9334.079,11.1
396,30,0.014,0.347,9333.533,2.963,9334.079,11.1
397,30,0.014,0.347,9333.533,2.963,9334.079,11.1
398,30,0.014,0.347,9333.533,2.963,9334.079,11.1
399,30,0.014,0.347,9333.533,2.963,9334.079,11.1
400,30,0.014,0.347,9333.533,2.963,9334.079,11.1
401,30,0.014,0.347,9333.533,2.963,9334.079,11.1
402,30,0.014,0.347,9333.533,2.963,9334.079,11.1
403,30,0.014,0.347,9333.533,2.963,9334.079,11.1
404,30,0.014,0.347,9333.533,2.963,9334.079,11.1
405,30,0.014,0.347,9333.533,2.963,9334.079,11.1
406,30,0.014,0.347,9333.533,2.963,9334.079,11.1
407,30,0.014,0.347,9333.533,2.963,9334.079,11.1
408,30,0.014,0.347,9333.533,2.963,9334.079,11.1
409,30,0.014,0.347,9333.533,2.963,9334.079,11.1
410,30,0.014,0.347,9333.533,2.963,9334.079,11.1
411,30,0.014,0.347,9333.533,2.963,9334.079,11.1
412,30,0.014,0.347,9333.533,2.963,9334.079,11.1
413,30,0.014,0.347,9333.533,2.963,9334.079,11.1
414,30,0.014,0.347,9333.533,2.963,9334.079,11.1
415,30,0.014,0.347,9333.533,2.963,9334.079,11.1
416,30,0.014,0.347,9333.533,2.963,9334.079,11.1
417,30,0.014,0.347,9333.533,2.963,9334.079,11.1
418,30,0.014,0.347,9333.533,2.963,9334.079,11.1
419,30,0.014,0.347,9333.533,2.963,9334.079,11.1
420,30,0.014,0.347,9333.533,2.963,9334.079,11.1
421,30,0.014,0.347,9333.533,2.963,9334.079,11.1
422,30,0.014,0.347,9333.533,2.963,9334.079,11.1
423,30,0.014,0.347,9333.533,2.963,9334.079,11.1
424,30,0.014,0.347,9333.533,2.963,9334.079,11.1
425,30,0.014,0.347,9333.533,2.963,9334.079,11.1
426,30,0.014,0.347,9333.533,2.963,9334.079,11.1
427,30,0.014,0.347,9333.533,2.963,9334.079,11.1
428,30,0.014,0.347,9333.533,2.963,9334.079,11.1
429,30,0.014,0.347,9333.533,2.963,9334.079,11.1
430,30,0.014,0.347,9333.533,2.963,9334.079,11.1
431,30,0.014,0.347,9333.533,2.963,9334.079,11.1
432,30,0.014,0.347,9333.533,2.963,9334.079,11.1
433,30,0.014,0.347,9333.533,2.963,9334.079,11.1
434,30,0.014,0.347,9333.533,2.963,9334.079,11.1
435,30,0.014,0.347,9333.533,2.963,9334.079,11.1
436,30,0.014,0.347,9333.533,2.963,9334.079,11.1
437,30,0.014,0.347,9333.533,2.963,9334.079,11.1
438,30,0.014,0.347,9333.533,2.963,9334.079,11.1
439,30,0.014,0.347,9333.533,2.963,9334.079,11.1
440,30,0.014,0.347,9333.533,2.963,9334.079,11.1
441,30,0.014,0.347,9333.533,2.963,9334.079,11.1
442,30,0.014,0.347,9333.533,2.963,9334.079,11.1
443,30,0.014,0.347,9333.533,2.963,9334.079,11.1
444,30,0.014,0.347,9333.533,2.963,9334.079,11.1
445,30,0.014,0.347,9333.533,2.963,9334.079,11.1
446,30,0.014,0.347,9333.533,2.963,9334.079,11.1
447,30,0.014,0.347,9333.533,2.963,9334.079,11.1
448,30,0.014,0.347,9333.533,2.963,9334.079,11.1
449,30,0.014,0.347,9333.533,2.963,9334.079,11.1
450,30,0.014,0.347,9333.533,2.963,9334.079,11.1
451,30,0.014,0.347,9333.533,2.963,9334.079,11.1
452,30,0.014,0.347,9333.533,2.963,9334.079,11.1
453,30,0.014,0.347,9333.533,2.963,9334.079,11.1
454,30,0.014,0.347,9333.533,2.963,9334.079,11.1
455,30,0.014,0.347,9333.533,2.963,9334.079,11.1
